23.3333333333,30.0,36.0,43.0,38.6666666667,34.6666666667,38.3333333333,47.0,37.3333333333,30.0,45.6666666667,44.6666666667,30.0,36.0,43.0,38.6666666667,34.6666666667,31.3333333333,47.0,37.3333333333,30.0,45.6666666667,44.6666666667,41.0,36.0,43.0,38.6666666667,34.6666666667,31.3333333333,44.6666666667,37.3333333333,30.0,45.6666666667,44.6666666667,41.0,51.3333333333
,1.0,1.025,1.05,1.075,1.1,1.125
0.0,23.3333333333,38.3333333333,30.0,47.0,36.0,37.3333333333
0.05,30.0,47.0,36.0,37.3333333333,43.0,30.0
0.1,36.0,37.3333333333,43.0,30.0,38.6666666667,45.6666666667
0.15,43.0,30.0,38.6666666667,45.6666666667,34.6666666667,44.6666666667
0.2,38.6666666667,45.6666666667,34.6666666667,44.6666666667,31.3333333333,41.0
0.25,34.6666666667,44.6666666667,31.3333333333,41.0,44.6666666667,51.3333333333
,3.77123616633,4.71404520791,2.16024689947,9.89949493661,6.16441400297,6.59966329107
,2.16024689947,9.89949493661,6.16441400297,6.59966329107,8.04155872121,2.82842712475
,6.16441400297,6.59966329107,8.04155872121,2.82842712475,3.68178700573,3.29983164554
,8.04155872121,2.82842712475,3.68178700573,3.29983164554,8.37987005998,6.94422221867
,3.68178700573,3.29983164554,8.37987005998,6.94422221867,5.73488351136,14.9888847706
,8.37987005998,6.94422221867,5.73488351136,14.9888847706,1.6996731712,12.2836838485













